gender,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,avrage_assessment,number_of_assessments_taken,date_registration,date_unregistration,total_click_count,total_click_sum,total_click_average,code_presentation_2013J,code_presentation_2014B,code_presentation_2014J,region_East Midlands Region,region_Ireland,region_London Region,region_North Region,region_North Western Region,region_Scotland,region_South East Region,region_South Region,region_South West Region,region_Wales,region_West Midlands Region,region_Yorkshire Region,code_module_y_BBB,code_module_y_CCC,code_module_y_DDD,code_module_y_EEE,code_module_y_FFF,code_module_y_GGG
0,-0.9863027023686698,1.2097014466720812,1.5595630705885342,-0.340223760917696,-0.481075635427032,0,-1.254538213987033,0.42601504322017175,0.8843107606705659,0.901322155644872,1.907558408606332,-0.13848772419885602,-0.15412669729322206,0.18660544910746288,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,0.7721766671905039,-0.6411854273388095,-0.340223760917696,-0.481075635427032,0,-0.2534814640365025,-2.1104174329115013,-1.1337046563968411,0.6780708435824889,3.0708446177076863e-16,-0.7210890647951796,-0.6279468945535709,0.015163483056725794,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,,1.5595630705885342,1.744158389381264,-0.481075635427032,0,-0.2534814640365025,-0.10061712343428561,-1.1337046563968411,0.9825044509402839,3.0708446177076863e-16,-0.7165727753331926,-0.6738992843740789,-0.6948969617596725,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,,-0.6411854273388095,-0.340223760917696,0.979777152449264,0,-1.254538213987033,0.8924606765426915,-1.1337046563968411,-1.0673485052688696,2.1236498879191603,-0.7910915514559782,-0.7188305099763533,-0.7478565474647275,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.681794071362671,,-0.6411854273388095,1.744158389381264,-0.481075635427032,1,-0.2534814640365025,0.0,0.0,-0.9049839146780455,3.0708446177076863e-16,-0.9265802353155884,-0.7938860800165164,-0.7512351494235824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,-0.5403976712542281,-0.6411854273388095,-0.340223760917696,3.9014827282018563,0,-1.254538213987033,0.0,0.0,-0.21493440466704333,-1.2473771893609653,0.0,-1.16092930765434e-16,3.9160457599383123e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.34774568449700055,-0.5403976712542281,-0.6411854273388095,-0.340223760917696,-0.481075635427032,0,0.7475752859140278,0.7458634774984703,-0.6292008021299894,0.13009035033845776,3.0708446177076863e-16,-0.4568861312689399,-0.46813469440002653,-0.26509027011835345,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,,1.5595630705885342,-0.340223760917696,-0.481075635427032,0,0.7475752859140278,0.5158342319935998,1.6410665420708435,0.3736372362246938,3.0708446177076863e-16,0.4531461953214416,0.31560884309419274,0.1878626223218437,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.9863027023686698,0.7721766671905039,-0.6411854273388095,-0.340223760917696,-0.481075635427032,1,0.7475752859140278,0.09326949465645759,-0.6292008021299894,0.6577752697586359,3.0708446177076863e-16,-0.3643021972982063,-0.3486584808667058,0.09011018620002595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,0.7721766671905039,-0.6411854273388095,1.744158389381264,2.44062994032556,0,0.7475752859140278,-0.3725312829517919,-0.3769488749965635,0.901322155644872,3.0708446177076863e-16,-0.6465702886723941,-0.5646347130230933,0.10073191539316151,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,-1.4154472302173828,1.5595630705885342,-0.340223760917696,-0.481075635427032,1,0.7475752859140278,-0.6444454424692971,-0.6292008021299894,0.7998442865256069,3.0708446177076863e-16,-0.5291467626607319,-0.556975981386342,-0.6045072929247296,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,,-0.6411854273388095,-0.340223760917696,-0.481075635427032,0,0.7475752859140278,-0.1762801939087227,-0.6292008021299894,0.3533416624008408,3.0708446177076863e-16,-0.23332980290058314,-0.10408965059978006,0.834330611177477,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,0.33465188770892657,-0.6411854273388095,-0.340223760917696,-0.481075635427032,0,-0.2534814640365025,-1.0558633881740447,-0.6292008021299894,-0.011978666428513278,3.0708446177076863e-16,-0.2807508422514467,-0.24194682006130397,0.32466067500124673,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,-0.9779224507358055,1.5595630705885342,-0.340223760917696,-0.481075635427032,0,-1.254538213987033,0.0,0.0,-0.9049839146780455,-1.895651627299451,0.0,-1.16092930765434e-16,3.9160457599383123e-16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,-1.4154472302173828,1.5595630705885342,-0.340223760917696,-0.481075635427032,0,0.7475752859140278,0.33444553179372283,-0.6292008021299894,-0.05256981407621929,3.0708446177076863e-16,0.6360559185319153,0.3743257856426196,-0.019727883583663015,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,-0.9779224507358055,-0.6411854273388095,-0.340223760917696,-0.481075635427032,0,-1.254538213987033,0.0,0.0,-1.6153289985129007,-0.7935850828040254,-0.8565777486547898,-0.6667511348464443,1.8823850775040238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,0.33465188770892657,1.5595630705885342,-0.340223760917696,-0.481075635427032,1,-1.254538213987033,-0.12130624426713964,0.12755497927028822,1.0028000247641369,-0.7935850828040254,-0.578825946742589,-0.5973119680065656,-0.7095532810582588,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,-0.1028728917726508,-0.6411854273388095,-0.340223760917696,0.979777152449264,0,-1.254538213987033,0.0,0.0,0.5765929744632239,-1.2473771893609653,0.0,-1.16092930765434e-16,3.9160457599383123e-16,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,-0.9863027023686698,0.7721766671905039,,-0.340223760917696,-0.481075635427032,0,0.7475752859140278,-1.7368310224439718,-0.6292008021299894,0.779548712701754,3.0708446177076863e-16,0.48024393209336363,0.7587941138075363,1.3082930326553532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,,-0.6411854273388095,5.912922689979184,-0.481075635427032,1,-1.254538213987033,-1.9094374019637805,-0.3769488749965635,0.49541067916781184,2.469396254819686,-0.5404374863156994,-0.5957802216792154,-0.8848434996146735,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,,-0.6411854273388095,-0.340223760917696,0.979777152449264,0,-1.254538213987033,0.0,0.0,0.5765929744632239,-1.6795601479866225,0.0,-1.16092930765434e-16,3.9160457599383123e-16,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,,-0.6411854273388095,1.744158389381264,-0.481075635427032,0,-0.2534814640365025,-0.40799834723668393,0.3798069064037141,-0.8035060455587805,3.0708446177076863e-16,-0.35301147364323876,-0.37214525788607655,-0.1075693940308685,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,-0.1028728917726508,-0.6411854273388095,-0.340223760917696,-0.481075635427032,0,-0.2534814640365025,-1.297039425311311,-0.6292008021299894,0.6577752697586359,3.0708446177076863e-16,-0.8452870249998223,-0.7698887208880288,-1.3251148250062683,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.681794071362671,0.33465188770892657,-0.6411854273388095,3.8285405396802243,-0.481075635427032,0,0.7475752859140278,0.1925772746541547,-0.6292008021299894,0.5360018268155179,3.0708446177076863e-16,-0.6262469860934525,-0.6269257303353374,-0.7408248321378602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,-0.5403976712542281,1.5595630705885342,-0.340223760917696,0.979777152449264,0,0.7475752859140278,0.504687440361205,-0.6292008021299894,0.49541067916781184,3.0708446177076863e-16,-0.06622709280706394,0.011812488169723375,0.6464129844381229,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,-0.9779224507358055,-0.6411854273388095,-0.340223760917696,-0.481075635427032,0,-1.254538213987033,0.447940137505378,0.63205883353714,0.779548712701754,-0.7935850828040254,-0.4230139603040373,-0.3185341364288173,0.6098954645364827,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,1.2097014466720812,-0.6411854273388095,-0.340223760917696,-0.481075635427032,0,0.7475752859140278,-0.5735113138995132,-0.6292008021299894,-1.8385803105752838,3.0708446177076863e-16,-0.7549612357600822,-0.6810474339017135,-0.4496867241055666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.681794071362671,0.7721766671905039,1.5595630705885342,-0.340223760917696,-0.481075635427032,0,1.748632035864558,1.5970730203358792,-0.6292008021299894,-0.6208458811441034,3.0708446177076863e-16,-0.2784926975204532,-0.26594417918979146,0.18237801862083006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,-0.1028728917726508,1.5595630705885342,-0.340223760917696,-0.481075635427032,0,-0.2534814640365025,-3.1626070066966316,-1.385956583530267,0.962208877116431,3.0708446177076863e-16,-0.7730263936080302,-0.6534760000094088,0.258468937038072,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.681794071362671,-0.5403976712542281,-0.6411854273388095,-0.340223760917696,-0.481075635427032,0,0.7475752859140278,0.462126963219334,-0.6292008021299894,0.7592531388779009,3.0708446177076863e-16,0.01732426223969564,0.2982490513842231,1.4626602173008527,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,-0.1028728917726508,1.5595630705885342,-0.340223760917696,-0.481075635427032,0,-1.254538213987033,0.0,0.0,0.6983664174063419,-0.7935850828040254,-0.9762594193974454,-0.819925767581471,-0.26133786538958265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.681794071362671,,-0.6411854273388095,1.744158389381264,-0.481075635427032,0,-0.2534814640365025,-0.455287766283206,-1.1337046563968411,-0.8035060455587805,3.0708446177076863e-16,-0.8904499196196923,-0.77601570619743,-0.8355430541178056,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,-1.4154472302173828,-0.6411854273388095,-0.340223760917696,-0.481075635427032,0,0.7475752859140278,-2.9710848595582147,-0.6292008021299894,0.6374796959347829,3.0708446177076863e-16,0.7241235630406619,0.14303209021272947,-0.6952653541764265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,-0.5403976712542281,-0.6411854273388095,1.744158389381264,-0.481075635427032,0,0.7475752859140278,0.15001679751228464,-0.6292008021299894,0.25186379328157577,3.0708446177076863e-16,-0.5178560390057645,-0.4344362751983207,0.35762851078414426,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.681794071362671,,-0.6411854273388095,1.744158389381264,0.979777152449264,0,-0.2534814640365025,-0.10061712343428561,-1.1337046563968411,-0.05256981407621929,3.0708446177076863e-16,-0.8678684723097573,-0.7647828997968613,-0.860306620208511,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,1.6472262261536585,1.5595630705885342,-0.340223760917696,-0.481075635427032,0,0.7475752859140278,0.2635114032239388,-0.6292008021299894,0.5360018268155179,3.0708446177076863e-16,-0.574309657280602,-0.04179863328753593,4.509137326679203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,,-0.6411854273388095,-0.340223760917696,2.44062994032556,1,0.7475752859140278,0.2635114032239388,-0.6292008021299894,1.104277893883402,3.0708446177076863e-16,0.37636927446766255,0.5576247628155347,1.0540850075348231,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.681794071362671,,1.5595630705885342,-0.340223760917696,-0.481075635427032,0,-0.2534814640365025,1.9091831860429296,-1.6382085106636928,-1.0470529314450165,3.0708446177076863e-16,-0.9491616826255234,-0.8092035432900191,-1.0394100223847593,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,-1.4154472302173828,-0.6411854273388095,-0.340223760917696,-0.481075635427032,0,-1.254538213987033,0.0,0.0,-0.8035060455587805,-2.046915662818431,0.0,-1.16092930765434e-16,3.9160457599383123e-16,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,,1.5595630705885342,-0.340223760917696,-0.481075635427032,0,0.7475752859140278,-2.2333699224324604,-0.6292008021299894,-1.4732599817459298,3.0708446177076863e-16,-0.05267822442110294,0.15273315028594783,1.182794128414991,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,-0.9779224507358055,-0.6411854273388095,-0.340223760917696,-0.481075635427032,0,-1.254538213987033,0.0,0.0,-0.0728653879000723,-1.4634686686737939,0.0,-1.16092930765434e-16,3.9160457599383123e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,-1.4154472302173828,-0.6411854273388095,-0.340223760917696,-0.481075635427032,0,1.748632035864558,0.7458634774984703,-0.6292008021299894,0.7592531388779009,3.0708446177076863e-16,-0.22881351343859613,-0.21794946093281647,0.22680978548715278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,0.34774568449700055,,1.5595630705885342,-0.340223760917696,0.979777152449264,0,-1.254538213987033,0.0,0.0,-0.23522997849089633,-1.009676562116854,0.0,-1.16092930765434e-16,3.9160457599383123e-16,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,,-0.6411854273388095,1.744158389381264,-0.481075635427032,0,0.7475752859140278,-1.3395999024531808,-0.6292008021299894,0.962208877116431,3.0708446177076863e-16,-0.32817188160231026,-0.3021955089370811,0.20070909359316946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.681794071362671,1.2097014466720812,1.5595630705885342,-0.340223760917696,-0.481075635427032,0,-0.2534814640365025,0.7387700646414923,-1.385956583530267,0.49541067916781184,3.0708446177076863e-16,-0.2965578553684012,-0.36806060101314253,-0.31320934252259425,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.681794071362671,-1.4154472302173828,1.5595630705885342,-0.340223760917696,-0.481075635427032,1,0.7475752859140278,-2.020567536723108,-0.6292008021299894,0.6171841221109299,3.0708446177076863e-16,0.08506860416950071,0.3855585920431882,1.50414880999863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,-1.4154472302173828,-0.6411854273388095,-0.340223760917696,3.9014827282018563,0,-1.254538213987033,0.0,0.0,-0.1743432570193373,-1.2257680414296825,-0.9807757088594324,-0.824010424454405,-0.8492146062303828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,-1.4154472302173828,-0.6411854273388095,-0.340223760917696,0.979777152449264,0,-1.254538213987033,0.0,0.0,-1.8791714582229897,-2.046915662818431,0.0,-1.16092930765434e-16,3.9160457599383123e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,-0.1028728917726508,-0.6411854273388095,-0.340223760917696,0.979777152449264,1,0.7475752859140278,-0.970742433890304,-0.6292008021299894,0.5562974006393708,3.0708446177076863e-16,-0.49753273642682294,-0.4216717224704018,0.3238297660464203,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.681794071362671,-0.5403976712542281,1.5595630705885342,-0.340223760917696,0.979777152449264,0,1.748632035864558,1.1147209460613476,-0.6292008021299894,1.124573467707255,3.0708446177076863e-16,-0.1949413424736936,-0.10306848638154656,0.6581616523357708,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,1.6472262261536585,1.5595630705885342,-0.340223760917696,-0.481075635427032,0,0.7475752859140278,-0.3279700996194909,1.3888146149374176,-1.0470529314450165,3.0708446177076863e-16,0.12119891986539676,0.41823584702666056,1.47535299528166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,-0.1028728917726508,-0.6411854273388095,-0.340223760917696,-0.481075635427032,0,-0.2534814640365025,0.9161053860659525,-1.385956583530267,0.3939328100485468,3.0708446177076863e-16,-0.9694849852044649,-0.8168622749267703,-0.5920185321125325,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.681794071362671,,-0.6411854273388095,1.744158389381264,0.979777152449264,0,-1.254538213987033,0.0,0.0,0.25186379328157577,-1.4634686686737939,0.0,-1.16092930765434e-16,3.9160457599383123e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,1.681794071362671,1.6472262261536585,1.5595630705885342,7.997304840278144,2.44062994032556,1,0.7475752859140278,0.15001679751228464,-0.6292008021299894,0.5157062529916648,3.0708446177076863e-16,-0.4726931443858944,-0.4548595595629909,-0.08342779908249892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,-0.5403976712542281,-0.6411854273388095,-0.340223760917696,3.9014827282018563,0,-1.254538213987033,0.0,0.0,1.165164615354961,-1.0528948579794197,-0.9807757088594324,-0.8245210065635217,-1.1431529766507824,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,,-0.6411854273388095,1.744158389381264,-0.481075635427032,0,0.7475752859140278,-0.977290199604438,1.3888146149374176,0.5360018268155179,3.0708446177076863e-16,-0.6849587490992837,-0.6626664779735103,-0.7812139384465585,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,,-0.6411854273388095,-0.340223760917696,0.979777152449264,0,0.7475752859140278,-0.2755879739064198,-0.6292008021299894,-1.3514865388028117,3.0708446177076863e-16,0.11216634094142273,1.2065746235029307,4.307080051883532,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,1.681794071362671,0.33465188770892657,-0.6411854273388095,1.744158389381264,-0.481075635427032,0,0.7475752859140278,-0.445829882473902,-0.6292008021299894,-0.4990724382009854,3.0708446177076863e-16,-0.34172074998827123,0.9528153152719033,7.844577965049906,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,,-0.6411854273388095,1.744158389381264,-0.481075635427032,1,0.7475752859140278,-0.1762801939087227,-0.6292008021299894,-1.6356245723367537,3.0708446177076863e-16,-0.24236238182455713,-0.30730133002824866,-0.18384502227874994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,-0.1028728917726508,-0.6411854273388095,-0.340223760917696,-0.481075635427032,1,-0.2534814640365025,0.6596512289290409,1.3888146149374176,0.9825044509402839,3.0708446177076863e-16,-0.7572193804910757,-0.6310103872082715,0.4216365835284057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,-0.9779224507358055,-0.6411854273388095,5.912922689979184,-0.481075635427032,0,0.7475752859140278,-0.8998083053205199,-0.6292008021299894,0.3533416624008408,3.0708446177076863e-16,-0.09558297430997949,-0.13472457714678537,0.12264238558997823,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,-0.9779224507358055,1.5595630705885342,-0.340223760917696,-0.481075635427032,0,0.7475752859140278,-0.9991160853182176,-0.6292008021299894,0.04890805504304574,3.0708446177076863e-16,-0.37559292095317376,-0.3195553006470508,0.33087744918436024,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,,1.5595630705885342,-0.340223760917696,3.1710563342637084,1,-0.2534814640365025,-5.113295542365694,-1.6382085106636928,0.19097707181001677,3.0708446177076863e-16,-0.7888334067249847,-0.7229151668492874,-0.8525548149851597,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,-0.9863027023686698,,-0.6411854273388095,-0.340223760917696,0.979777152449264,0,-1.254538213987033,0.0,0.0,0.7592531388779009,-0.5342753076286311,0.0,-1.16092930765434e-16,3.9160457599383123e-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,1.6472262261536585,-0.6411854273388095,1.744158389381264,-0.481075635427032,0,0.7475752859140278,-0.07697241391102459,-0.6292008021299894,-0.23522997849089633,3.0708446177076863e-16,-0.18816690828071309,-0.17403939954877554,0.2817008189464104,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,0.34774568449700055,0.7721766671905039,-0.6411854273388095,-0.340223760917696,-0.481075635427032,0,-1.254538213987033,0.455033550362356,-1.385956583530267,-1.1891219482119877,2.3181322193007063,-0.7481868015671017,-0.4277987077798029,3.6070020094826614,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
