code_module_x,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,average_assessment,number_of_assessments_taken,code_module_y,date_registration,date_unregistration,click_count_dataplus,click_count_dualpane,click_count_externalquiz,click_count_folder,click_count_forumng,click_count_glossary,click_count_homepage,click_count_htmlactivity,click_count_oucollaborate,click_count_oucontent,click_count_ouelluminate,click_count_ouwiki,click_count_page,click_count_questionnaire,click_count_quiz,click_count_repeatactivity,click_count_resource,click_count_sharedsubpage,click_count_subpage,click_count_url,click_sum_dataplus,click_sum_dualpane,click_sum_externalquiz,click_sum_folder,click_sum_forumng,click_sum_glossary,click_sum_homepage,click_sum_htmlactivity,click_sum_oucollaborate,click_sum_oucontent,click_sum_ouelluminate,click_sum_ouwiki,click_sum_page,click_sum_questionnaire,click_sum_quiz,click_sum_repeatactivity,click_sum_resource,click_sum_sharedsubpage,click_sum_subpage,click_sum_url,click_average_dataplus,click_average_dualpane,click_average_externalquiz,click_average_folder,click_average_forumng,click_average_glossary,click_average_homepage,click_average_htmlactivity,click_average_oucollaborate,click_average_oucontent,click_average_ouelluminate,click_average_ouwiki,click_average_page,click_average_questionnaire,click_average_quiz,click_average_repeatactivity,click_average_resource,click_average_sharedsubpage,click_average_subpage,click_average_url,total_click_count,total_click_sum,total_click_average
AAA,2014J,159954,M,East Midlands Region,A Level or Equivalent,40-50%,35-55,1,60,N,Withdrawn,68.2,5,AAA,-24,201,0,0,0,0,114,2,131,0,2,243,0,0,0,0,0,0,31,0,93,32,0,0,0,0,235,2,452,0,2,1152,0,0,0,0,0,0,36,0,135,48,0,0,0,0,2.06140350877193,1,3.450381679389313,0,1,4.7407407407407405,0,0,0,0,0,0,1.1612903225806452,0,1.4516129032258065,1.5,648,2062,3.182098765432099
AAA,2014J,164944,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,60,Y,Pass,62.4,5,AAA,-148,,0,0,0,0,286,1,121,0,0,76,0,0,0,0,0,0,13,0,57,18,0,0,0,0,690,1,277,0,0,204,0,0,0,0,0,0,13,0,86,29,0,0,0,0,2.4125874125874125,1,2.2892561983471076,0,0,2.6842105263157894,0,0,0,0,0,0,1,0,1.5087719298245614,1.6111111111111112,572,1300,2.272727272727273
AAA,2014J,165226,F,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Fail,77,1,AAA,-22,,0,0,0,0,36,0,30,0,2,95,0,0,0,0,0,0,9,0,27,19,0,0,0,0,142,0,199,0,2,607,0,0,0,0,0,0,11,0,75,26,0,0,0,0,3.9444444444444446,0,6.633333333333334,0,1,6.389473684210526,0,0,0,0,0,0,1.2222222222222223,0,2.7777777777777777,1.368421052631579,218,1062,4.871559633027523
AAA,2014J,167961,M,South West Region,HE Qualification,70-80%,55<=,0,60,N,Pass,76,5,AAA,-44,,1,0,0,0,82,1,122,0,8,255,0,0,0,0,0,0,10,0,83,52,3,0,0,0,243,5,432,0,9,1194,0,0,0,0,0,0,15,0,127,101,3,0,0,0,2.9634146341463414,5,3.540983606557377,0,1.125,4.682352941176471,0,0,0,0,0,0,1.5,0,1.5301204819277108,1.9423076923076923,614,2129,3.46742671009772
AAA,2014J,174024,M,North Region,A Level or Equivalent,10月20日,35-55,0,60,N,Pass,60.4,5,AAA,-85,,2,0,0,0,2,0,38,0,0,100,0,0,0,0,0,0,7,0,23,6,3,0,0,0,2,0,110,0,0,647,0,0,0,0,0,0,8,0,35,7,1.5,0,0,0,1,0,2.8947368421052633,0,0,6.47,0,0,0,0,0,0,1.1428571428571428,0,1.5217391304347827,1.1666666666666667,178,812,4.561797752808989
AAA,2014J,174094,F,South East Region,Lower Than A Level,30-40%,35-55,0,60,Y,Pass,75.4,5,AAA,-89,,1,0,0,0,31,0,222,0,1,676,0,0,0,0,0,0,21,0,95,77,1,0,0,0,85,0,971,0,1,3352,0,0,0,0,0,0,28,0,210,193,1,0,0,0,2.7419354838709675,0,4.373873873873874,0,1,4.958579881656805,0,0,0,0,0,0,1.3333333333333333,0,2.210526315789474,2.5064935064935066,1124,4841,4.306939501779359
AAA,2014J,174745,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,65,5,AAA,-30,,0,0,0,0,79,1,46,0,0,156,0,0,0,0,0,0,10,0,33,2,0,0,0,0,238,1,199,0,0,1077,0,0,0,0,0,0,11,0,80,4,0,0,0,0,3.0126582278481013,1,4.326086956521739,0,0,6.903846153846154,0,0,0,0,0,0,1.1,0,2.4242424242424243,2,327,1610,4.92354740061162
AAA,2014J,175447,M,London Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,69.6,5,AAA,-115,,1,0,0,0,516,1,166,0,0,441,0,0,0,0,0,0,16,0,71,31,1,0,0,0,1411,1,616,0,0,1590,0,0,0,0,0,0,16,0,105,39,1,0,0,0,2.7344961240310077,1,3.710843373493976,0,0,3.6054421768707483,0,0,0,0,0,0,1,0,1.4788732394366197,1.2580645161290323,1243,3779,3.0402252614641996
AAA,2014J,175772,F,East Anglian Region,HE Qualification,90-100%,35-55,0,270,N,Withdrawn,85,1,AAA,-45,67,0,0,0,0,284,1,72,0,0,145,0,0,0,0,0,0,11,0,39,19,0,0,0,0,1461,1,602,0,0,833,0,0,0,0,0,0,12,0,87,22,0,0,0,0,5.144366197183099,1,8.36111111111111,0,0,5.744827586206896,0,0,0,0,0,0,1.0909090909090908,0,2.230769230769231,1.1578947368421053,571,3018,5.285464098073555
AAA,2014J,183057,M,Wales,Lower Than A Level,90-100%,0-35,0,60,N,Pass,65.6,5,AAA,-23,,1,0,0,0,67,1,66,0,0,62,0,0,0,0,0,0,19,0,30,7,1,0,0,0,195,1,284,0,0,249,0,0,0,0,0,0,24,0,69,10,1,0,0,0,2.91044776119403,1,4.303030303030303,0,0,4.016129032258065,0,0,0,0,0,0,1.263157894736842,0,2.3,1.4285714285714286,253,833,3.292490118577075
AAA,2014J,185350,M,Yorkshire Region,Lower Than A Level,10月20日,35-55,0,60,N,Fail,59.6,5,AAA,-22,,0,0,0,0,5,0,25,0,0,34,0,0,0,0,0,0,4,0,23,0,0,0,0,0,27,0,51,0,0,121,0,0,0,0,0,0,4,0,33,0,0,0,0,0,5.4,0,2.04,0,0,3.5588235294117645,0,0,0,0,0,0,1,0,1.434782608695652,0,91,236,2.5934065934065935
AAA,2014J,188278,M,Yorkshire Region,A Level or Equivalent,70-80%,35-55,1,60,N,Pass,71.66666666666667,6,AAA,-64,,2,0,0,0,444,0,205,0,3,496,0,0,0,0,0,0,16,0,208,117,7,0,0,0,937,0,1128,0,5,1800,0,0,0,0,0,0,16,0,383,221,3.5,0,0,0,2.1103603603603602,0,5.5024390243902435,0,1.6666666666666667,3.629032258064516,0,0,0,0,0,0,1,0,1.8413461538461537,1.8888888888888888,1491,4497,3.0160965794768613
AAA,2014J,199636,M,East Anglian Region,A Level or Equivalent,30-40%,35-55,0,60,N,Pass,75.8,5,AAA,-30,,1,0,0,0,49,0,90,0,0,241,0,0,0,0,0,0,27,0,71,33,2,0,0,0,123,0,350,0,0,1159,0,0,0,0,0,0,38,0,111,53,2,0,0,0,2.510204081632653,0,3.888888888888889,0,0,4.809128630705394,0,0,0,0,0,0,1.4074074074074074,0,1.5633802816901408,1.606060606060606,512,1836,3.5859375
AAA,2014J,199897,M,East Midlands Region,HE Qualification,10月20日,35-55,0,60,N,Pass,69.4,5,AAA,3,,1,0,0,0,90,0,126,0,1,315,0,0,0,0,0,0,26,0,109,39,1,0,0,0,166,0,442,0,2,1262,0,0,0,0,0,0,33,0,153,76,1,0,0,0,1.8444444444444446,0,3.507936507936508,0,2,4.006349206349206,0,0,0,0,0,0,1.2692307692307692,0,1.4036697247706422,1.9487179487179487,707,2135,3.01980198019802
AAA,2014J,200804,M,South Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass,66,5,AAA,-80,,0,0,0,0,48,0,53,0,2,167,0,0,0,0,0,0,13,0,29,6,0,0,0,0,163,0,103,0,2,601,0,0,0,0,0,0,14,0,40,7,0,0,0,0,3.3958333333333335,0,1.9433962264150944,0,1,3.5988023952095807,0,0,0,0,0,0,1.0769230769230769,0,1.3793103448275863,1.1666666666666667,318,930,2.9245283018867925
AAA,2014J,205494,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass,66.4,5,AAA,-45,,0,0,0,0,12,0,58,0,0,117,0,0,0,0,0,0,6,0,27,15,0,0,0,0,64,0,156,0,0,804,0,0,0,0,0,0,6,0,53,31,0,0,0,0,5.333333333333333,0,2.689655172413793,0,0,6.871794871794871,0,0,0,0,0,0,1,0,1.962962962962963,2.066666666666667,235,1114,4.740425531914894
AAA,2014J,228021,M,Scotland,A Level or Equivalent,40-50%,35-55,0,60,N,Distinction,83,5,AAA,-68,,9,0,0,0,390,0,191,0,2,471,0,0,0,0,0,0,31,0,111,27,24,0,0,0,860,0,1065,0,2,1829,0,0,0,0,0,0,39,0,171,38,2.6666666666666665,0,0,0,2.2051282051282053,0,5.575916230366492,0,1,3.8832271762208066,0,0,0,0,0,0,1.2580645161290323,0,1.5405405405405406,1.4074074074074074,1232,4028,3.2694805194805197
AAA,2014J,228383,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,60,N,Pass,70.6,5,AAA,-21,,2,0,0,0,28,0,91,0,1,251,0,0,0,0,0,0,16,0,99,35,8,0,0,0,44,0,419,0,1,1642,0,0,0,0,0,0,20,0,176,76,4,0,0,0,1.5714285714285714,0,4.604395604395604,0,1,6.54183266932271,0,0,0,0,0,0,1.25,0,1.7777777777777777,2.1714285714285713,523,2386,4.562141491395794
AAA,2014J,232307,M,South Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass,66.2,5,AAA,-107,,3,0,0,0,32,1,37,0,0,71,0,0,0,0,0,0,17,0,26,2,7,0,0,0,103,1,129,0,0,381,0,0,0,0,0,0,19,0,57,5,2.3333333333333335,0,0,0,3.21875,1,3.4864864864864864,0,0,5.366197183098592,0,0,0,0,0,0,1.1176470588235294,0,2.1923076923076925,2.5,189,702,3.7142857142857144
AAA,2014J,235068,F,East Midlands Region,Lower Than A Level,30-40%,35-55,0,60,N,Pass,59.6,5,AAA,-156,,1,0,0,0,69,0,146,0,1,358,0,0,0,0,0,0,8,0,103,57,9,0,0,0,260,0,757,0,1,1438,0,0,0,0,0,0,9,0,196,141,9,0,0,0,3.7681159420289854,0,5.184931506849315,0,1,4.016759776536313,0,0,0,0,0,0,1.125,0,1.9029126213592233,2.473684210526316,743,2811,3.7833109017496636
AAA,2014J,235507,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,1,180,N,Pass,57.833333333333336,6,AAA,-135,,3,0,0,0,99,1,140,0,1,218,0,0,0,0,0,0,37,0,65,8,11,0,0,0,187,1,316,0,1,599,0,0,0,0,0,0,37,0,92,13,3.6666666666666665,0,0,0,1.8888888888888888,1,2.257142857142857,0,1,2.7477064220183487,0,0,0,0,0,0,1,0,1.4153846153846155,1.625,572,1257,2.1975524475524475
AAA,2014J,236875,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,46.4,5,AAA,-20,,0,0,0,0,6,0,26,0,0,56,0,0,0,0,0,0,2,0,27,0,0,0,0,0,6,0,42,0,0,119,0,0,0,0,0,0,2,0,32,0,0,0,0,0,1,0,1.6153846153846154,0,0,2.125,0,0,0,0,0,0,1,0,1.1851851851851851,0,117,201,1.7179487179487178
AAA,2014J,237274,M,Yorkshire Region,A Level or Equivalent,10月20日,0-35,0,60,N,Pass,72.4,5,AAA,-155,,3,0,0,0,271,0,164,0,4,268,0,0,0,0,0,0,30,0,66,5,13,0,0,0,500,0,401,0,4,965,0,0,0,0,0,0,34,0,101,7,4.333333333333333,0,0,0,1.845018450184502,0,2.4451219512195124,0,1,3.6007462686567164,0,0,0,0,0,0,1.1333333333333333,0,1.5303030303030303,1.4,811,2025,2.49691738594328
AAA,2014J,243510,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail,43.6,5,AAA,-16,,0,0,0,0,60,0,38,0,0,60,0,0,0,0,0,0,6,0,27,8,0,0,0,0,137,0,140,0,0,212,0,0,0,0,0,0,6,0,41,13,0,0,0,0,2.283333333333333,0,3.6842105263157894,0,0,3.533333333333333,0,0,0,0,0,0,1,0,1.5185185185185186,1.625,199,549,2.758793969849246
AAA,2014J,244246,F,South East Region,A Level or Equivalent,60-70%,0-35,0,60,N,Pass,67.2,5,AAA,-137,,0,0,0,0,42,0,99,0,2,190,0,0,0,0,0,0,10,0,51,31,0,0,0,0,114,0,304,0,3,779,0,0,0,0,0,0,14,0,95,56,0,0,0,0,2.7142857142857144,0,3.0707070707070705,0,1.5,4.1,0,0,0,0,0,0,1.4,0,1.8627450980392157,1.8064516129032258,425,1365,3.211764705882353
AAA,2014J,248581,F,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction,85,5,AAA,-61,,1,0,0,0,122,0,131,0,1,428,0,0,0,0,0,0,27,0,55,9,3,0,0,0,272,0,570,0,1,1913,0,0,0,0,0,0,36,0,78,10,3,0,0,0,2.2295081967213113,0,4.351145038167939,0,1,4.469626168224299,0,0,0,0,0,0,1.3333333333333333,0,1.4181818181818182,1.1111111111111112,774,2883,3.7248062015503876
AAA,2014J,252073,F,Yorkshire Region,A Level or Equivalent,30-40%,35-55,0,120,N,Pass,49,5,AAA,-5,,3,0,0,0,10,0,73,0,0,118,0,0,0,0,0,0,22,0,87,29,3,0,0,0,31,0,170,0,0,455,0,0,0,0,0,0,25,0,139,42,1,0,0,0,3.1,0,2.328767123287671,0,0,3.8559322033898304,0,0,0,0,0,0,1.1363636363636365,0,1.5977011494252873,1.4482758620689655,342,865,2.5292397660818713
AAA,2014J,254625,M,Wales,A Level or Equivalent,20-30%,35-55,0,60,N,Distinction,82.8,5,AAA,-50,,1,0,0,0,117,0,107,0,0,263,0,0,0,0,0,0,12,0,72,54,7,0,0,0,249,0,338,0,0,1170,0,0,0,0,0,0,12,0,122,89,7,0,0,0,2.128205128205128,0,3.1588785046728973,0,0,4.448669201520913,0,0,0,0,0,0,1,0,1.6944444444444444,1.6481481481481481,626,1987,3.1741214057507987
AAA,2014J,258587,M,South West Region,A Level or Equivalent,10月20日,35-55,0,60,N,Distinction,80.6,5,AAA,-109,,6,0,0,0,211,0,205,0,0,580,0,0,0,0,0,0,27,0,160,83,21,0,0,0,542,0,1315,0,0,3976,0,0,0,0,0,0,32,0,443,280,3.5,0,0,0,2.5687203791469195,0,6.414634146341464,0,0,6.855172413793103,0,0,0,0,0,0,1.1851851851851851,0,2.76875,3.3734939759036147,1272,6609,5.195754716981132
AAA,2014J,260355,F,London Region,A Level or Equivalent,80-90%,35-55,1,120,N,Withdrawn,57.5,2,AAA,-156,-87,0,0,0,0,30,0,43,0,0,45,0,0,0,0,0,0,3,0,10,3,0,0,0,0,50,0,139,0,0,217,0,0,0,0,0,0,3,0,14,3,0,0,0,0,1.6666666666666667,0,3.2325581395348837,0,0,4.822222222222222,0,0,0,0,0,0,1,0,1.4,1,134,426,3.1791044776119404
AAA,2014J,260623,M,South East Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass,70.2,5,AAA,-28,,0,0,0,0,111,0,85,0,0,131,0,0,0,0,0,0,3,0,49,24,0,0,0,0,257,0,295,0,0,504,0,0,0,0,0,0,4,0,75,43,0,0,0,0,2.315315315315315,0,3.4705882352941178,0,0,3.8473282442748094,0,0,0,0,0,0,1.3333333333333333,0,1.530612244897959,1.7916666666666667,403,1178,2.923076923076923
AAA,2014J,263251,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,60,N,Pass,74,5,AAA,-73,,2,0,0,0,116,1,96,0,0,226,0,0,0,0,0,0,17,0,53,28,6,0,0,0,983,1,344,0,0,991,0,0,0,0,0,0,31,0,87,42,3,0,0,0,8.474137931034482,1,3.5833333333333335,0,0,4.384955752212389,0,0,0,0,0,0,1.8235294117647058,0,1.6415094339622642,1.5,539,2485,4.6103896103896105
AAA,2014J,263543,M,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass,79.6,5,AAA,-56,,1,0,0,0,71,0,154,0,0,241,0,0,0,0,0,0,17,0,113,84,2,0,0,0,113,0,372,0,0,785,0,0,0,0,0,0,19,0,166,137,2,0,0,0,1.591549295774648,0,2.4155844155844157,0,0,3.2572614107883817,0,0,0,0,0,0,1.1176470588235294,0,1.4690265486725664,1.630952380952381,681,1594,2.340675477239354
AAA,2014J,263952,M,North Region,Lower Than A Level,,35-55,0,60,N,Distinction,88.8,5,AAA,-38,,0,0,0,0,133,1,95,0,1,127,0,0,0,0,0,0,22,0,47,18,0,0,0,0,307,1,327,0,1,705,0,0,0,0,0,0,24,0,58,21,0,0,0,0,2.308270676691729,1,3.442105263157895,0,1,5.551181102362205,0,0,0,0,0,0,1.0909090909090908,0,1.2340425531914894,1.1666666666666667,444,1444,3.2522522522522523
AAA,2014J,266524,F,South Region,A Level or Equivalent,30-40%,0-35,0,240,N,Pass,53.8,5,AAA,-134,,0,0,0,0,44,0,36,0,0,48,0,0,0,0,0,0,22,0,33,0,0,0,0,0,75,0,104,0,0,114,0,0,0,0,0,0,28,0,38,0,0,0,0,0,1.7045454545454546,0,2.888888888888889,0,0,2.375,0,0,0,0,0,0,1.2727272727272727,0,1.1515151515151516,0,183,359,1.9617486338797814
AAA,2014J,268733,M,East Anglian Region,A Level or Equivalent,30-40%,0-35,1,120,N,Fail,43,2,AAA,-10,,0,0,0,0,3,0,19,0,0,20,0,0,0,0,0,0,0,0,12,2,0,0,0,0,7,0,41,0,0,123,0,0,0,0,0,0,0,0,18,2,0,0,0,0,2.3333333333333335,0,2.1578947368421053,0,0,6.15,0,0,0,0,0,0,0,0,1.5,1,56,191,3.4107142857142856
AAA,2014J,273346,M,East Midlands Region,Lower Than A Level,70-80%,35-55,0,60,N,Pass,81.8,5,AAA,-155,,5,0,0,0,115,0,143,0,0,245,0,0,0,0,0,0,14,0,91,48,17,0,0,0,242,0,615,0,0,936,0,0,0,0,0,0,20,0,151,99,3.4,0,0,0,2.1043478260869564,0,4.300699300699301,0,0,3.820408163265306,0,0,0,0,0,0,1.4285714285714286,0,1.6593406593406594,2.0625,661,2080,3.146747352496218
AAA,2014J,274947,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn,54,5,AAA,-43,229,0,0,0,0,26,0,26,0,0,22,0,0,0,0,0,0,5,0,20,0,0,0,0,0,57,0,70,0,0,88,0,0,0,0,0,0,5,0,31,0,0,0,0,0,2.1923076923076925,0,2.6923076923076925,0,0,4,0,0,0,0,0,0,1,0,1.55,0,99,251,2.5353535353535355
AAA,2014J,275674,F,London Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn,45,3,AAA,-155,132,4,0,0,0,115,1,117,0,0,240,0,0,0,0,0,0,9,0,76,56,6,0,0,0,271,1,493,0,0,1032,0,0,0,0,0,0,11,0,161,115,1.5,0,0,0,2.356521739130435,1,4.213675213675214,0,0,4.3,0,0,0,0,0,0,1.2222222222222223,0,2.1184210526315788,2.0535714285714284,618,2090,3.381877022653722
AAA,2014J,275792,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Pass,73,5,AAA,-37,,0,0,0,0,35,0,55,0,1,109,0,0,0,0,0,0,13,0,45,4,0,0,0,0,50,0,155,0,2,312,0,0,0,0,0,0,19,0,63,4,0,0,0,0,1.4285714285714286,0,2.8181818181818183,0,2,2.8623853211009176,0,0,0,0,0,0,1.4615384615384615,0,1.4,1,262,605,2.3091603053435112
AAA,2014J,277123,F,East Midlands Region,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,46,5,AAA,-20,,0,0,0,0,9,0,35,0,0,87,0,0,0,0,0,0,5,0,40,18,0,0,0,0,34,0,120,0,0,282,0,0,0,0,0,0,5,0,64,32,0,0,0,0,3.7777777777777777,0,3.4285714285714284,0,0,3.2413793103448274,0,0,0,0,0,0,1,0,1.6,1.7777777777777777,194,537,2.768041237113402
AAA,2014J,277880,F,South East Region,A Level or Equivalent,60-70%,0-35,1,120,N,Withdrawn,67.66666666666667,6,AAA,-11,158,0,0,0,0,152,3,82,0,1,165,0,0,0,0,0,0,9,0,65,0,0,0,0,0,445,8,399,0,1,1027,0,0,0,0,0,0,9,0,139,0,0,0,0,0,2.9276315789473686,2.6666666666666665,4.865853658536586,0,1,6.224242424242425,0,0,0,0,0,0,1,0,2.1384615384615384,0,477,2028,4.251572327044025
AAA,2014J,281077,F,East Anglian Region,HE Qualification,50-60%,0-35,0,60,N,Pass,72.4,5,AAA,-103,,0,0,0,0,77,0,69,0,0,89,0,0,0,0,0,0,42,0,67,22,0,0,0,0,138,0,253,0,0,277,0,0,0,0,0,0,60,0,124,43,0,0,0,0,1.7922077922077921,0,3.6666666666666665,0,0,3.1123595505617976,0,0,0,0,0,0,1.4285714285714286,0,1.8507462686567164,1.9545454545454546,366,895,2.4453551912568305
AAA,2014J,281636,F,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass,83,5,AAA,-73,,1,0,0,0,192,0,110,0,0,346,0,0,0,0,0,0,49,0,140,62,1,0,0,0,360,0,520,0,0,1385,0,0,0,0,0,0,67,0,234,115,1,0,0,0,1.875,0,4.7272727272727275,0,0,4.002890173410405,0,0,0,0,0,0,1.3673469387755102,0,1.6714285714285715,1.8548387096774193,900,2682,2.98
AAA,2014J,285315,M,East Anglian Region,HE Qualification,70-80%,0-35,0,60,N,Pass,86.2,5,AAA,-36,,0,0,0,0,49,1,54,0,0,143,0,0,0,0,0,0,13,0,61,23,0,0,0,0,106,3,219,0,0,628,0,0,0,0,0,0,22,0,132,47,0,0,0,0,2.163265306122449,3,4.055555555555555,0,0,4.391608391608392,0,0,0,0,0,0,1.6923076923076923,0,2.1639344262295084,2.0434782608695654,344,1157,3.363372093023256
AAA,2014J,287040,F,East Anglian Region,A Level or Equivalent,40-50%,35-55,0,90,N,Pass,72.8,5,AAA,-155,,4,0,0,0,147,0,109,0,0,292,0,0,0,0,0,0,36,0,77,31,6,0,0,0,435,0,390,0,0,1183,0,0,0,0,0,0,56,0,144,53,1.5,0,0,0,2.9591836734693877,0,3.5779816513761467,0,0,4.051369863013699,0,0,0,0,0,0,1.5555555555555556,0,1.87012987012987,1.7096774193548387,696,2267,3.257183908045977
AAA,2014J,287204,M,Scotland,A Level or Equivalent,0-10%,0-35,0,60,N,Pass,73.6,5,AAA,-79,,0,0,0,0,157,0,80,0,0,160,0,0,0,0,0,0,48,0,56,5,0,0,0,0,399,0,319,0,0,954,0,0,0,0,0,0,53,0,112,8,0,0,0,0,2.5414012738853504,0,3.9875,0,0,5.9625,0,0,0,0,0,0,1.1041666666666667,0,2,1.6,506,1845,3.6462450592885376
AAA,2014J,287210,M,Scotland,A Level or Equivalent,70-80%,35-55,0,60,N,Pass,73.4,5,AAA,-156,,6,0,0,0,33,0,212,0,0,453,0,0,0,0,0,0,11,0,105,65,16,0,0,0,68,0,752,0,0,2072,0,0,0,0,0,0,15,0,236,116,2.6666666666666665,0,0,0,2.0606060606060606,0,3.547169811320755,0,0,4.5739514348785875,0,0,0,0,0,0,1.3636363636363635,0,2.2476190476190476,1.7846153846153847,885,3275,3.7005649717514126
AAA,2014J,288994,M,Scotland,A Level or Equivalent,30-40%,0-35,0,120,N,Fail,,,AAA,-10,,0,0,0,0,8,0,4,0,0,15,0,0,0,0,0,0,1,0,2,0,0,0,0,0,21,0,13,0,0,97,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2.625,0,3.25,0,0,6.466666666666667,0,0,0,0,0,0,1,0,1,0,30,134,4.466666666666667
AAA,2014J,289449,M,East Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass,75.2,5,AAA,-122,,2,0,0,0,48,0,101,0,1,192,0,0,0,0,0,0,28,0,34,9,8,0,0,0,101,0,260,0,1,869,0,0,0,0,0,0,43,0,41,13,4,0,0,0,2.1041666666666665,0,2.5742574257425743,0,1,4.526041666666667,0,0,0,0,0,0,1.5357142857142858,0,1.2058823529411764,1.4444444444444444,415,1336,3.219277108433735
AAA,2014J,290164,F,Scotland,HE Qualification,30-40%,35-55,0,60,N,Pass,66,5,AAA,-88,,13,0,0,0,610,4,165,0,1,400,0,0,0,0,0,0,55,0,112,52,43,0,0,0,2584,5,1138,0,4,1672,0,0,0,0,0,0,65,0,200,94,3.3076923076923075,0,0,0,4.2360655737704915,1.25,6.8969696969696965,0,4,4.18,0,0,0,0,0,0,1.1818181818181819,0,1.7857142857142858,1.8076923076923077,1412,5805,4.111189801699717
AAA,2014J,292525,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,N,Pass,84.6,5,AAA,-52,,0,0,0,0,0,0,26,0,0,75,0,0,0,0,0,0,6,0,25,2,0,0,0,0,0,0,51,0,0,196,0,0,0,0,0,0,10,0,50,4,0,0,0,0,0,0,1.9615384615384615,0,0,2.6133333333333333,0,0,0,0,0,0,1.6666666666666667,0,2,2,134,311,2.3208955223880596
AAA,2014J,292775,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass,81.6,5,AAA,-35,,1,0,0,0,107,0,107,0,0,307,0,0,0,0,0,0,13,0,94,47,3,0,0,0,233,0,400,0,0,955,0,0,0,0,0,0,21,0,161,86,3,0,0,0,2.177570093457944,0,3.7383177570093458,0,0,3.1107491856677525,0,0,0,0,0,0,1.6153846153846154,0,1.7127659574468086,1.8297872340425532,676,1859,2.75
AAA,2014J,293824,F,South West Region,A Level or Equivalent,50-60%,35-55,0,60,N,Pass,60,5,AAA,-50,,2,0,0,0,974,0,261,0,3,363,0,0,0,0,0,0,24,0,113,69,8,0,0,0,3992,0,2116,0,3,1445,0,0,0,0,0,0,28,0,202,107,4,0,0,0,4.098562628336755,0,8.10727969348659,0,1,3.9807162534435263,0,0,0,0,0,0,1.1666666666666667,0,1.7876106194690264,1.5507246376811594,1809,7901,4.367606412382532
AAA,2014J,294496,M,North Western Region,A Level or Equivalent,10月20日,35-55,0,60,Y,Pass,80.6,5,AAA,-147,,0,0,0,0,90,0,147,0,0,152,0,0,0,0,0,0,15,0,89,62,0,0,0,0,178,0,428,0,0,539,0,0,0,0,0,0,18,0,167,92,0,0,0,0,1.9777777777777779,0,2.9115646258503403,0,0,3.5460526315789473,0,0,0,0,0,0,1.2,0,1.8764044943820224,1.4838709677419355,555,1422,2.562162162162162
AAA,2014J,294655,M,Wales,A Level or Equivalent,70-80%,35-55,0,60,N,Fail,77.6,5,AAA,-49,,0,0,0,0,81,1,120,0,1,269,0,0,0,0,0,0,18,0,57,1,0,0,0,0,368,1,230,0,1,1485,0,0,0,0,0,0,21,0,112,1,0,0,0,0,4.54320987654321,1,1.9166666666666667,0,1,5.520446096654275,0,0,0,0,0,0,1.1666666666666667,0,1.9649122807017543,1,548,2219,4.049270072992701
AAA,2014J,295060,M,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,60,N,Fail,67,5,AAA,-66,,0,0,0,0,260,0,118,0,0,56,0,0,0,0,0,0,69,0,87,9,0,0,0,0,448,0,284,0,0,126,0,0,0,0,0,0,90,0,139,10,0,0,0,0,1.7230769230769232,0,2.406779661016949,0,0,2.25,0,0,0,0,0,0,1.3043478260869565,0,1.5977011494252873,1.1111111111111112,599,1097,1.8313856427378965
AAA,2014J,295075,M,South Region,HE Qualification,70-80%,55<=,0,60,N,Pass,64,5,AAA,-114,,1,0,0,0,56,0,53,0,0,149,0,0,0,0,0,0,9,0,20,0,9,0,0,0,232,0,175,0,0,1192,0,0,0,0,0,0,9,0,25,0,9,0,0,0,4.142857142857143,0,3.30188679245283,0,0,8,0,0,0,0,0,0,1,0,1.25,0,288,1642,5.701388888888889
